Date,Open,High,Low,Close,Volume,VIX_Close,VIX3M_Close,HYG_Close,TNX_Close,IRX_Close,DXY_Close,Gold_Close,SKEW_Close
1994-03-03,464.81,464.83,462.5,463.01,291790000,16.36,,,6.341,3.48,94.52,,117.32
1994-03-04,463.03,466.16,462.41,464.74,311850000,16.0,,,6.363,3.53,95.16,,118.07
1994-03-07,464.74,468.07,464.74,466.91,285590000,14.26,,,6.307,3.52,95.23,,119.64
1994-03-08,466.92,467.79,465.02,465.88,298110000,16.23,,,6.359,3.54,95.02,,120.78
1994-03-09,465.94,467.42,463.4,467.06,309810000,14.41,,,6.368,3.53,94.8,,114.55
1994-03-10,467.08,467.29,462.46,463.9,369370000,16.55,,,6.474,3.49,93.71,,119.78
1994-03-11,463.86,466.61,462.54,466.44,303890000,14.87,,,6.452,3.49,93.91,,123.36
1994-03-14,466.44,467.6,466.08,467.39,260150000,16.61,,,6.479,3.52,94.23,,115.41
1994-03-15,467.39,468.99,466.04,467.01,303750000,14.78,,,6.457,3.57,94.58,,114.54
1994-03-16,467.04,469.85,465.48,469.42,307640000,14.51,,,6.377,3.53,94.2,,117.92
1994-03-17,469.42,471.05,468.62,470.9,303930000,12.76,,,6.382,3.47,94.27,,118.85
1994-03-18,470.89,471.09,467.83,471.06,462240000,13.32,,,6.479,3.47,94.57,,118.11
1994-03-21,471.06,471.06,467.23,468.54,247380000,14.34,,,6.537,3.51,94.42,,117.4
1994-03-22,468.4,470.47,467.88,468.8,282240000,13.39,,,6.435,3.54,94.32,,118.62
1994-03-23,468.89,470.38,468.52,468.54,281500000,12.31,,,6.418,3.45,94.12,,117.86
1994-03-24,468.57,468.57,462.41,464.35,303740000,13.43,,,6.569,3.45,93.57,,116.28
1994-03-25,464.35,465.29,460.58,460.58,249640000,13.67,,,6.592,3.48,93.5,,114.57
1994-03-28,460.58,461.12,456.1,460.0,287350000,14.9,,,6.606,3.5,93.49,,118.38
1994-03-29,460.0,460.32,452.43,452.48,305360000,16.49,,,6.701,3.51,93.73,,113.52
1994-03-30,452.48,452.49,445.55,445.55,390520000,18.59,,,6.765,3.49,93.54,,114.07
1994-03-31,445.55,447.16,436.16,445.77,403580000,20.45,,,6.774,3.47,93.06,,123.0
1994-04-04,445.66,445.66,435.86,438.92,344390000,23.87,,,7.152,3.65,94.32,,121.03
1994-04-05,439.14,448.29,439.14,448.29,365990000,18.13,,,6.95,3.66,95.28,,118.46
1994-04-06,448.29,449.63,444.98,448.05,302000000,17.38,,,6.904,3.6,95.14,,117.36
1994-04-07,448.11,451.1,446.38,450.88,289280000,16.98,,,6.849,3.53,95.08,,120.13
1994-04-08,450.89,450.89,445.51,447.1,264090000,16.92,,,6.933,3.55,94.93,,119.18
1994-04-11,447.12,450.34,447.1,449.87,243180000,16.61,,,6.91,3.54,94.71,,123.18
1994-04-12,449.83,450.8,447.33,447.57,257990000,16.42,,,6.85,3.56,94.9,,121.5
1994-04-13,447.63,448.57,442.62,446.26,278030000,17.02,,,6.915,3.56,94.55,,122.39
1994-04-14,446.26,447.55,443.57,446.38,275130000,16.27,,,6.961,3.58,94.75,,122.7
1994-04-15,446.38,447.85,445.81,446.18,309550000,15.98,,,6.948,3.59,94.9,,122.07
1994-04-18,446.27,447.87,441.48,442.46,271470000,17.22,,,7.117,3.69,94.64,,121.84
1994-04-19,442.54,444.82,438.83,442.54,323280000,16.93,,,7.085,3.74,94.45,,121.95
1994-04-20,442.54,445.01,439.4,441.96,366540000,17.01,,,7.042,3.74,94.0,,121.08
1994-04-21,441.96,449.14,441.96,448.73,378770000,14.93,,,6.884,3.74,93.96,,119.34
1994-04-22,448.73,449.96,447.16,447.63,295710000,14.94,,,6.912,3.74,93.91,,119.19
1994-04-25,447.64,452.71,447.58,452.71,262320000,14.26,,,6.857,3.76,93.6,,124.03
1994-04-26,452.71,452.79,450.66,451.87,288120000,13.8,,,6.829,3.88,93.33,,123.19
1994-04-28,451.84,452.23,447.97,449.1,325200000,14.51,,,7.016,3.88,92.44,,118.16
1994-04-29,449.07,451.35,447.91,450.91,293970000,13.77,,,7.035,3.86,92.12,,118.04
1994-05-02,450.91,453.57,449.05,453.02,296130000,14.11,,,7.078,3.91,92.06,,118.92
1994-05-03,453.06,453.98,450.51,453.03,288270000,13.81,,,7.112,4.04,91.65,,120.72
1994-05-04,453.04,453.11,449.87,451.72,267940000,14.29,,,7.136,4.04,92.43,,119.37
1994-05-05,451.72,452.82,450.72,451.38,255690000,14.56,,,7.093,4.02,92.99,,116.86
1994-05-06,451.37,451.37,445.64,447.82,291910000,15.08,,,7.334,4.16,92.71,,119.15
1994-05-09,447.82,447.82,441.84,442.32,250870000,16.16,,,7.475,4.24,92.47,,116.46
1994-05-10,442.37,446.84,442.37,446.01,297660000,15.19,,,7.281,4.24,93.5,,117.65
1994-05-11,446.03,446.03,440.78,441.49,277400000,15.55,,,7.412,4.22,93.33,,117.63
1994-05-12,441.5,444.8,441.5,443.75,272770000,15.46,,,7.348,4.12,93.11,,117.76
1994-05-13,443.62,444.72,441.21,444.14,252070000,14.54,,,7.277,4.11,93.3,,117.9
1994-05-16,444.15,445.82,443.62,444.49,234700000,14.67,,,7.232,4.15,93.42,,117.05
1994-05-17,444.49,449.37,443.7,449.37,311280000,14.08,,,7.086,4.19,93.31,,120.58
1994-05-18,449.39,454.45,448.87,453.69,337670000,12.55,,,7.016,4.19,92.51,,122.31
1994-05-19,453.69,456.88,453.0,456.48,303680000,12.33,,,6.947,4.13,92.61,,115.0
1994-05-20,456.48,456.48,454.22,454.92,295180000,12.79,,,7.012,4.14,92.24,,116.29
1994-05-23,454.92,454.92,451.79,453.2,249420000,13.49,,,7.179,4.16,92.24,,116.46
1994-05-24,453.21,456.77,453.21,454.81,280040000,12.73,,,7.148,4.21,92.75,,116.91
1994-05-25,454.84,456.34,452.2,456.34,254420000,12.43,,,7.117,4.18,92.44,,119.17
1994-05-26,456.33,457.77,455.79,457.06,255740000,12.5,,,7.086,4.15,92.55,,119.66
1994-05-27,457.03,457.33,454.67,457.33,186430000,12.49,,,7.107,4.17,92.32,,121.08
1994-05-31,457.32,457.61,455.16,456.5,216700000,13.03,,,7.152,4.17,92.52,,122.1
1994-06-01,456.5,458.29,453.99,457.63,279910000,12.72,,,7.107,4.18,92.44,,116.94
1994-06-02,457.62,458.5,457.26,457.65,271630000,12.73,,,7.059,4.13,92.82,,120.18
1994-06-03,457.65,460.86,456.27,460.13,271490000,12.19,,,6.963,4.11,93.42,,120.89
1994-06-06,460.13,461.87,458.85,458.88,259080000,13.03,,,6.889,4.085,93.39,,120.65
1994-06-07,458.88,459.46,457.65,458.21,234680000,13.05,,,6.936,4.13,93.08,,118.7
1994-06-08,458.21,459.74,455.43,457.06,256000000,13.32,,,6.945,4.11,93.2,,120.03
1994-06-09,457.06,457.87,455.86,457.86,252870000,13.21,,,6.958,4.11,93.09,,122.18
1994-06-10,457.86,459.48,457.36,458.67,222480000,12.69,,,7.014,4.11,92.97,,123.24
1994-06-13,458.67,459.36,457.18,459.1,243640000,11.92,,,7.054,4.11,92.17,,126.28
1994-06-14,459.1,462.52,459.1,462.37,288550000,11.6,,,6.988,4.1,92.17,,117.36
1994-06-15,462.38,463.23,459.95,460.61,269740000,11.52,,,7.076,4.12,91.82,,116.66
1994-06-16,460.61,461.93,459.8,461.93,256390000,11.22,,,7.058,4.11,91.83,,120.35
1994-06-17,461.93,462.16,458.44,458.45,373450000,12.31,,,7.119,4.11,90.97,,116.78
1994-06-20,458.45,458.45,454.46,455.48,229520000,13.96,,,7.146,4.11,90.45,,115.8
1994-06-21,455.48,455.48,449.45,451.34,298730000,14.7,,,7.204,4.18,89.85,,115.15
1994-06-22,451.4,453.91,451.4,453.09,251110000,14.02,,,7.106,4.18,90.51,,122.98
1994-06-23,453.09,454.16,449.43,449.63,256480000,14.12,,,7.084,4.15,90.36,,115.21
1994-06-24,449.63,449.63,442.51,442.8,261260000,16.72,,,7.199,4.16,89.6,,112.32
1994-06-27,442.78,447.76,439.83,447.31,250080000,15.53,,,7.15,4.14,89.6,,122.76
1994-06-28,447.36,448.47,443.08,446.07,267740000,15.04,,,7.244,4.18,89.38,,114.96
1994-06-29,446.05,449.83,446.04,447.63,264430000,14.42,,,7.23,4.13,89.47,,115.77
1994-06-30,447.63,448.61,443.66,444.27,293410000,14.97,,,7.329,4.14,89.62,,116.34
1994-07-01,444.27,446.45,443.58,446.2,199030000,14.36,,,7.32,4.19,89.92,,115.47
1994-07-05,446.2,447.62,445.14,446.37,195410000,14.92,,,7.298,4.2,89.57,,112.44
1994-07-06,446.29,447.28,444.18,446.13,236230000,14.7,,,7.302,4.29,89.34,,112.43
1994-07-07,446.15,448.64,446.15,448.38,259740000,14.01,,,7.275,4.24,89.33,,114.29
1994-07-08,448.38,449.75,446.53,449.55,236520000,13.26,,,7.402,4.37,88.87,,114.84
1994-07-11,449.56,450.24,445.27,448.06,222970000,13.83,,,7.457,4.42,87.31,,116.59
1994-07-12,448.02,448.16,444.65,447.95,252250000,13.4,,,7.411,4.45,87.21,,116.64
1994-07-13,448.03,450.06,447.97,448.73,265840000,12.42,,,7.397,4.41,87.64,,117.9
1994-07-14,448.73,454.33,448.73,453.41,322330000,11.64,,,7.23,4.3,88.45,,119.37
1994-07-15,453.28,454.33,452.8,454.16,275860000,11.28,,,7.23,4.26,88.33,,114.5
1994-07-18,454.41,455.71,453.26,455.22,227460000,11.44,,,7.181,4.23,88.13,,115.43
1994-07-19,455.22,455.3,453.86,453.86,251530000,11.65,,,7.123,4.25,89.02,,115.1
1994-07-20,453.89,454.16,450.69,451.6,267840000,11.7,,,7.225,4.31,88.97,,115.9
1994-07-21,451.6,453.22,451.0,452.61,292120000,11.65,,,7.252,4.33,89.91,,117.7
1994-07-22,452.61,454.03,452.33,453.11,261600000,11.22,,,7.27,4.37,90.18,,116.21
1994-07-25,453.1,454.32,452.76,454.25,213470000,11.46,,,7.243,4.38,89.84,,118.68
1994-07-26,454.25,454.25,452.78,453.36,232670000,11.66,,,7.252,4.41,89.69,,117.57
1994-07-27,453.36,453.38,451.36,452.57,251680000,11.93,,,7.32,4.45,89.33,,116.76
1994-07-28,452.57,454.93,452.3,454.24,245990000,12.03,,,7.27,4.41,90.2,,119.35
1994-07-29,454.25,459.33,454.25,458.26,269560000,11.13,,,7.095,4.27,89.87,,117.62
1994-08-01,458.28,461.01,458.08,461.01,258180000,11.17,,,7.113,4.28,89.56,,117.2
1994-08-02,461.01,462.77,459.7,460.56,294740000,11.27,,,7.086,4.32,89.87,,115.7
1994-08-03,460.65,461.46,459.51,461.45,283840000,11.35,,,7.082,4.34,89.49,,114.78
1994-08-04,461.45,461.49,458.4,458.4,289150000,12.18,,,7.1,4.32,90.06,,114.62
1994-08-05,458.34,458.34,456.08,457.09,230270000,12.34,,,7.257,4.46,89.63,,115.09
1994-08-08,457.08,458.3,457.01,457.89,217680000,12.41,,,7.257,4.45,89.91,,114.55
1994-08-09,457.89,458.16,456.66,457.92,259140000,12.54,,,7.302,4.45,89.87,,116.42
1994-08-10,457.98,460.48,457.98,460.3,279500000,11.91,,,7.302,4.35,89.95,,116.87
1994-08-11,460.31,461.41,456.88,458.88,275690000,12.13,,,7.344,4.34,89.12,,114.74
1994-08-12,458.88,462.27,458.88,461.94,249280000,11.09,,,7.268,4.36,88.94,,119.19
1994-08-15,461.97,463.34,461.21,461.23,223210000,12.06,,,7.286,4.45,88.91,,119.07
1994-08-16,461.22,465.2,459.89,465.01,306640000,11.39,,,7.17,4.62,89.11,,118.52
1994-08-17,465.11,465.91,464.57,465.17,309250000,11.54,,,7.135,4.56,88.93,,118.11
1994-08-18,465.1,465.1,462.3,463.17,287330000,12.07,,,7.268,4.58,88.27,,119.52
1994-08-19,463.25,464.37,461.81,463.68,276630000,12.83,,,7.263,4.55,88.03,,120.32
1994-08-22,463.61,463.61,461.46,462.32,235870000,12.62,,,7.308,4.54,87.44,,118.8
1994-08-23,462.39,466.58,462.39,464.51,307240000,11.75,,,7.272,4.57,87.75,,118.5
1994-08-24,464.51,469.05,464.51,469.03,310510000,11.57,,,7.196,4.53,88.22,,118.82
1994-08-25,469.07,470.12,467.64,468.08,284230000,12.02,,,7.272,4.55,88.15,,116.33
1994-08-26,468.08,474.65,468.08,473.8,305120000,12.19,,,7.232,4.54,89.59,,112.35
1994-08-29,473.89,477.14,473.89,474.59,266080000,11.82,,,7.236,4.56,89.57,,120.85
1994-08-30,474.59,476.61,473.56,476.07,294520000,11.23,,,7.191,4.59,89.48,,115.14
1994-08-31,476.07,477.59,474.43,475.49,354650000,11.97,,,7.165,4.56,89.67,,112.19
1994-09-01,475.49,475.49,471.74,473.17,282830000,11.86,,,7.174,4.54,89.35,,114.01
1994-09-02,473.2,474.89,470.67,470.99,216150000,11.4,,,7.196,4.56,88.56,,115.12
1994-09-06,471.0,471.92,469.64,471.86,199670000,11.69,,,7.253,4.55,88.01,,115.51
1994-09-07,471.86,472.41,470.2,470.99,290330000,11.81,,,7.285,4.54,88.39,,116.51
1994-09-08,470.96,473.4,470.86,473.14,295010000,11.86,,,7.285,4.54,88.68,,116.57
1994-09-09,473.13,473.13,466.55,468.18,293360000,13.12,,,7.429,4.57,87.92,,117.34
1994-09-12,468.18,468.42,466.15,466.21,244680000,14.01,,,7.443,4.58,87.85,,116.23
1994-09-13,466.27,468.76,466.27,467.51,293370000,13.77,,,7.424,4.6,87.75,,117.56
1994-09-14,467.55,468.86,466.82,468.8,297480000,13.09,,,7.393,4.58,87.83,,117.88
1994-09-15,468.8,474.81,468.79,474.81,281920000,11.88,,,7.338,4.58,87.93,,123.29
1994-09-16,474.81,474.81,470.06,471.19,410750000,12.8,,,7.507,4.62,87.57,,119.94
1994-09-19,471.21,473.15,470.68,470.85,277110000,13.06,,,7.475,4.58,87.84,,117.65
1994-09-20,470.83,470.83,463.36,463.36,326050000,14.45,,,7.511,4.61,87.76,,118.1
1994-09-21,463.42,464.01,458.47,461.46,351830000,14.49,,,7.553,4.81,87.53,,116.1
1994-09-22,461.45,463.22,460.96,461.27,305210000,13.89,,,7.543,4.78,87.67,,114.98
1994-09-23,461.27,462.14,459.01,459.67,300060000,14.53,,,7.553,4.78,87.58,,114.79
1994-09-26,459.65,460.87,459.31,460.82,272530000,14.56,,,7.557,4.77,87.99,,114.53
1994-09-27,460.82,462.75,459.83,462.05,290330000,14.13,,,7.59,4.73,87.45,,113.03
1994-09-28,462.1,465.55,462.1,464.84,330020000,13.25,,,7.553,4.52,87.85,,114.38
1994-09-29,464.84,464.84,461.51,462.24,302280000,13.97,,,7.617,4.56,87.63,,113.57
1994-09-30,462.27,465.3,461.91,462.71,291900000,14.28,,,7.599,4.67,87.88,,113.81
1994-10-03,462.69,463.31,460.33,461.74,269130000,15.44,,,7.65,4.72,88.02,,115.81
1994-10-04,461.77,462.46,454.03,454.59,325620000,16.66,,,7.678,4.94,87.72,,113.6
1994-10-05,454.59,454.59,449.27,453.52,359670000,15.92,,,7.748,4.96,87.63,,115.93
1994-10-06,453.52,454.49,452.13,452.36,272620000,16.24,,,7.753,4.95,87.65,,116.57
1994-10-07,452.37,455.67,452.13,455.1,284230000,14.92,,,7.683,4.87,87.9,,114.39
1994-10-10,455.12,459.29,455.12,459.04,213110000,14.72,,,,,87.82,,117.6
1994-10-11,459.04,466.34,459.04,465.79,355540000,13.55,,,7.623,4.86,87.9,,115.85
1994-10-12,465.78,466.7,464.79,465.47,269550000,14.51,,,7.674,4.98,87.66,,116.61
1994-10-13,465.56,471.3,465.56,467.79,337900000,14.9,,,7.623,4.9,87.4,,118.82
1994-10-14,467.78,469.53,466.11,469.1,251770000,13.32,,,7.59,4.85,86.74,,116.93
1994-10-17,469.11,469.88,468.16,468.96,238490000,14.76,,,7.6,4.85,85.78,,116.38
1994-10-18,469.02,469.19,466.54,467.66,259730000,14.59,,,7.614,4.89,85.91,,116.56
1994-10-19,467.69,471.43,465.96,470.28,317030000,15.13,,,7.651,4.91,85.71,,117.53
1994-10-20,470.37,470.37,465.39,466.85,331460000,15.99,,,7.783,5.0,85.35,,116.83
1994-10-21,466.69,466.69,463.83,464.89,315310000,15.91,,,7.783,5.0,85.63,,116.1
1994-10-24,464.89,466.37,460.8,460.83,282800000,16.97,,,7.83,5.02,85.32,,115.16
1994-10-25,460.83,461.95,458.26,461.53,326110000,16.13,,,7.859,5.05,85.22,,115.28
1994-10-26,461.55,463.77,461.22,462.62,322570000,15.7,,,7.859,5.0,85.17,,114.91
1994-10-27,462.68,465.85,462.62,465.85,327790000,15.67,,,7.859,4.97,85.4,,115.56
1994-10-28,465.84,473.78,465.8,473.77,381450000,14.56,,,7.793,5.01,85.99,,116.94
1994-10-31,473.76,474.74,472.33,472.35,302820000,14.56,,,7.793,5.02,85.69,,113.87
1994-11-01,472.26,472.26,467.64,468.42,314940000,14.84,,,7.893,5.08,85.5,,115.96
1994-11-02,468.41,470.92,466.36,466.51,331360000,15.34,,,7.927,5.08,86.38,,113.48
1994-11-03,466.5,468.64,466.4,467.91,285170000,15.58,,,7.946,5.09,86.58,,115.63
1994-11-04,467.96,469.28,462.28,462.28,280560000,16.75,,,8.014,5.17,86.5,,113.46
1994-11-07,462.31,463.56,461.25,463.07,255030000,17.37,,,8.023,5.22,86.48,,115.1
1994-11-08,463.08,467.54,463.07,465.65,290860000,16.3,,,7.985,5.23,86.17,,114.03
1994-11-09,465.65,469.95,463.46,465.4,337780000,16.42,,,7.923,5.18,87.06,,113.97
1994-11-10,465.4,467.79,463.73,464.37,280910000,16.0,,,7.962,5.22,87.14,,114.51
1994-11-11,464.17,464.17,461.45,462.35,220800000,16.5,,,7.981,5.23,87.09,,113.8
1994-11-14,462.44,466.29,462.35,466.04,260380000,16.68,,,7.925,5.29,87.75,,116.23
1994-11-15,466.04,468.51,462.95,465.03,336450000,16.66,,,7.893,5.36,88.27,,116.5
1994-11-16,465.06,466.25,464.28,465.62,296980000,15.56,,,7.962,5.37,88.13,,115.54
1994-11-17,465.71,465.83,461.47,463.57,323190000,15.91,,,8.013,5.35,88.02,,113.8
1994-11-18,463.6,463.84,460.25,461.47,356730000,16.0,,,8.004,5.34,88.36,,115.46
1994-11-21,461.69,463.41,457.55,458.3,293030000,16.13,,,8.017,5.34,88.43,,112.44
1994-11-22,457.95,458.03,450.08,450.09,387270000,17.24,,,7.985,5.34,88.57,,108.47
1994-11-23,450.01,450.61,444.18,449.93,430760000,18.41,,,7.801,5.29,88.42,,114.43
1994-11-25,449.94,452.87,449.94,452.29,118290000,17.44,,,7.788,5.28,88.75,,113.34
1994-11-28,452.26,454.19,451.04,454.16,265480000,16.83,,,7.874,5.37,88.97,,114.65
1994-11-29,454.23,455.17,452.14,455.17,286620000,16.15,,,7.939,5.52,89.19,,113.42
1994-11-30,455.17,457.13,453.27,453.69,298650000,15.95,,,7.888,5.55,89.13,,112.99
1994-12-01,453.55,453.91,447.97,448.92,285920000,16.69,,,7.911,5.55,89.25,,113.89
1994-12-02,448.92,453.31,448.0,453.3,284750000,16.55,,,7.792,5.62,89.56,,115.73
1994-12-05,453.3,455.04,452.06,453.32,258490000,16.1,,,7.823,5.79,89.39,,115.3
1994-12-06,453.29,453.93,450.35,453.11,298930000,16.05,,,7.719,5.78,89.34,,114.25
1994-12-07,453.11,453.11,450.01,451.23,283490000,16.28,,,7.801,5.7,89.21,,113.73
1994-12-08,451.23,452.06,444.59,445.45,362290000,18.15,,,7.81,5.67,89.65,,114.74
1994-12-09,445.45,446.98,442.88,446.96,336440000,16.04,,,7.778,5.65,89.6,,115.06
1994-12-12,446.95,449.48,445.62,449.47,285730000,15.46,,,7.841,5.72,89.54,,113.84
1994-12-13,449.52,451.69,449.43,450.15,307110000,14.48,,,7.814,5.78,89.53,,114.76
1994-12-14,450.05,456.16,450.05,454.97,355000000,13.03,,,7.773,5.66,89.49,,116.75
1994-12-15,454.97,456.84,454.5,455.34,332790000,12.87,,,7.777,5.53,89.52,,117.66
1994-12-16,455.35,458.8,455.35,458.8,481860000,12.79,,,7.8,5.54,89.59,,115.63
1994-12-19,458.78,458.78,456.64,457.91,271850000,13.02,,,7.795,5.55,89.7,,121.02
1994-12-20,458.08,458.45,456.37,457.1,326530000,12.98,,,7.8,5.47,89.62,,116.62
1994-12-21,457.24,461.7,457.17,459.61,379130000,12.05,,,7.786,5.41,90.02,,117.7
1994-12-22,459.62,461.21,459.33,459.68,340330000,12.42,,,7.827,5.45,89.91,,117.88
1994-12-23,459.7,461.32,459.39,459.83,196540000,11.82,,,7.827,5.52,89.96,,118.4
1994-12-27,459.85,462.73,459.85,462.47,211180000,12.07,,,7.745,5.52,89.87,,117.58
1994-12-28,462.47,462.49,459.0,460.86,246260000,12.81,,,7.786,5.51,88.5,,119.13
1994-12-29,460.92,461.81,460.36,461.17,250650000,12.86,,,7.799,5.5,89.02,,116.89
1994-12-30,461.17,462.12,459.24,459.27,256260000,13.2,,,7.827,5.53,88.73,,115.53
1995-01-03,459.21,459.27,457.2,459.11,262450000,14.25,,,7.877,5.52,89.11,,116.76
1995-01-04,459.13,460.72,457.56,460.71,319510000,13.53,,,7.813,5.69,89.31,,118.04
1995-01-05,460.73,461.3,459.75,460.34,309050000,13.5,,,7.868,5.71,88.98,,116.94
1995-01-06,460.38,462.49,459.47,460.68,308070000,13.13,,,7.85,5.74,89.61,,117.38
1995-01-09,460.67,461.77,459.74,460.83,278790000,13.33,,,7.882,5.75,88.41,,115.93
1995-01-10,460.9,464.59,460.9,461.68,352450000,12.52,,,7.822,5.74,88.43,,118.67
1995-01-11,461.68,463.61,458.65,461.66,346310000,12.15,,,7.776,5.65,88.42,,116.07
1995-01-12,461.64,461.93,460.63,461.64,313040000,12.83,,,7.794,5.61,88.1,,115.12
1995-01-13,461.64,466.43,461.64,465.97,336740000,11.1,,,7.68,5.56,88.14,,115.5
1995-01-16,465.97,470.39,465.97,469.38,315810000,11.14,,,7.68,5.56,88.02,,117.66
1995-01-17,469.38,470.15,468.19,470.05,331520000,11.79,,,7.684,5.61,88.3,,117.52
1995-01-18,470.05,470.43,468.03,469.71,344660000,11.57,,,7.698,5.72,88.45,,118.65
1995-01-19,469.72,469.72,466.4,466.95,297220000,11.86,,,7.716,5.71,87.54,,116.76
1995-01-20,466.95,466.99,463.99,464.78,378190000,12.15,,,7.808,5.74,87.45,,116.55
1995-01-23,464.78,466.23,461.14,465.82,325830000,12.79,,,7.822,5.75,87.38,,118.83
1995-01-24,465.81,466.88,465.47,465.86,315430000,11.94,,,7.845,5.8,87.41,,117.5
1995-01-25,465.86,469.51,464.4,467.44,342610000,11.46,,,7.785,5.77,87.63,,117.61
1995-01-26,467.44,468.62,466.9,468.32,304730000,11.25,,,7.743,5.76,87.62,,116.56
1995-01-27,468.32,471.36,468.32,470.39,339510000,11.25,,,7.616,5.75,87.62,,114.23
1995-01-30,470.39,470.52,467.49,468.51,318550000,12.26,,,7.634,5.72,87.1,,115.89
1995-01-31,468.51,471.03,468.18,470.42,411590000,11.96,,,7.593,5.84,87.99,,115.43
1995-02-01,470.42,472.75,469.29,470.4,395310000,11.73,,,7.638,5.88,87.78,,115.72
1995-02-02,470.4,472.79,469.95,472.79,322110000,11.13,,,7.67,5.84,87.69,,115.94
1995-02-03,472.78,479.91,472.78,478.65,441000000,10.98,,,7.457,5.79,88.19,,115.19
1995-02-06,478.64,481.95,478.36,481.14,325660000,11.22,,,7.507,5.79,88.19,,114.26
1995-02-07,481.14,481.32,479.69,480.81,314660000,11.17,,,7.511,5.8,88.43,,114.3
1995-02-08,480.81,482.6,480.4,481.19,318430000,11.42,,,7.511,5.76,88.21,,111.1
1995-02-09,481.19,482.0,479.91,480.19,325570000,11.63,,,7.572,5.77,88.12,,112.69
1995-02-10,480.19,481.96,479.53,481.46,295600000,11.28,,,7.618,5.8,87.76,,113.04
1995-02-13,481.46,482.86,481.07,481.65,256270000,11.41,,,7.595,5.78,87.78,,114.16
1995-02-14,481.65,482.94,480.89,482.55,300720000,11.43,,,7.504,5.79,87.34,,114.05
1995-02-15,482.55,485.54,481.77,484.54,378040000,11.52,,,7.442,5.76,87.4,,113.92
1995-02-16,484.56,485.22,483.05,485.22,360990000,11.61,,,7.388,5.68,86.61,,114.95
1995-02-17,485.15,485.22,481.97,481.97,347970000,11.71,,,7.419,5.69,86.43,,114.68
1995-02-21,481.95,483.26,481.94,482.72,308090000,12.05,,,7.432,5.73,86.11,,114.98
1995-02-22,482.74,486.15,482.45,485.07,339460000,11.39,,,7.321,5.68,85.94,,113.87
1995-02-23,485.07,489.19,485.07,486.91,394280000,11.15,,,7.33,5.7,85.78,,113.47
1995-02-24,486.82,488.28,485.7,488.11,302930000,10.84,,,7.325,5.72,85.83,,113.21
1995-02-27,488.26,488.26,483.18,483.81,285790000,12.51,,,7.236,5.72,86.2,,114.73
1995-02-28,483.81,487.44,483.77,487.39,317220000,11.75,,,7.21,5.75,85.93,,113.05
1995-03-01,487.39,487.83,484.92,485.65,362600000,11.65,,,7.214,5.75,85.98,,112.4
1995-03-02,485.65,485.71,483.19,485.13,330030000,12.02,,,7.289,5.74,85.05,,112.04
1995-03-03,485.13,485.42,483.07,485.42,330840000,11.45,,,7.356,5.71,84.37,,110.66
1995-03-06,485.42,485.7,481.52,485.63,298870000,12.17,,,7.4,5.74,83.49,,112.36
1995-03-07,485.63,485.63,479.7,482.12,355550000,14.22,,,7.431,5.78,81.91,,122.24
1995-03-08,482.12,484.08,481.57,483.14,349780000,13.72,,,7.355,5.77,83.25,,119.08
1995-03-09,483.14,483.74,482.05,483.16,319320000,13.36,,,7.28,5.73,83.02,,119.94
1995-03-10,483.16,490.37,483.16,489.57,382940000,12.38,,,7.218,5.76,84.23,,114.32
1995-03-13,489.57,491.28,489.35,490.05,275280000,12.15,,,7.174,5.74,83.79,,116.5
1995-03-14,490.05,493.69,490.05,492.89,346160000,12.1,,,7.077,5.74,84.06,,110.32
1995-03-15,492.89,492.89,490.83,491.88,309540000,12.42,,,7.077,5.74,83.11,,108.74
1995-03-16,491.87,495.74,491.78,495.41,336670000,11.95,,,7.038,5.73,83.48,,110.13
1995-03-17,495.43,496.67,494.95,495.52,417380000,11.8,,,7.103,5.73,83.29,,111.18
1995-03-20,495.52,496.61,495.27,496.14,301740000,11.34,,,7.112,5.72,83.75,,112.09
1995-03-21,496.15,499.19,494.04,495.07,367110000,11.53,,,7.151,5.73,83.61,,112.12
1995-03-22,495.07,495.67,493.67,495.67,313120000,11.29,,,7.195,5.72,83.43,,112.76
1995-03-23,495.67,496.77,494.19,495.95,318530000,11.43,,,7.203,5.69,83.39,,113.9
1995-03-24,496.07,500.97,496.07,500.97,358370000,11.19,,,7.085,5.66,83.87,,115.62
1995-03-27,500.97,503.2,500.93,503.2,296270000,11.83,,,7.032,5.66,83.45,,116.15
1995-03-28,503.19,503.91,501.83,503.9,320360000,11.33,,,7.141,5.69,82.73,,116.31
1995-03-29,503.92,508.15,500.96,503.12,385940000,12.51,,,7.141,5.66,82.47,,115.68
1995-03-30,503.17,504.66,501.0,502.22,362940000,12.62,,,7.159,5.68,83.61,,116.27
1995-03-31,501.94,502.22,495.7,500.71,353060000,13.37,,,7.189,5.7,81.9,,115.88
1995-04-03,500.7,501.91,500.2,501.85,296430000,13.5,,,7.132,5.69,81.88,,116.13
